maturity,log_moneyness,forward,strike,true_local_volatility,true_call_price,noise_standard_deviation,noise,observed_call_price,call_lower_bound,call_upper_bound
0.5,-0.2,100.0,81.87307530779819,0.21150905499649678,18.695014477887682,0.09347507238943842,0.003657580098916924,18.6986720579866,18.12692469220181,100.0
0.5,-0.15,100.0,86.07079764250578,0.22113167300862618,15.119582543731461,0.0755979127186573,0.021149875745335223,15.140732419476796,13.92920235749422,100.0
0.5,-0.1,100.0,90.48374180359595,0.23261592882182117,11.768074242734906,0.05884037121367453,-0.02939304355141914,11.738681199183487,9.516258196404053,100.0
0.5,-0.05000000000000002,100.0,95.1229424500714,0.24231820830741851,8.759608924133904,0.04379804462066952,0.09119380722508019,8.850802731358984,4.877057549928594,100.0
0.5,0.0,100.0,100.0,0.2461558173193318,6.178340936231803,0.030891704681159014,0.0006760526177478354,6.1790169888495505,0.0,100.0
0.5,0.04999999999999999,100.0,105.12710963760242,0.24231820830741851,4.076807628704765,0.020384038143523825,-0.002996355979723475,4.073811272725042,0.0,100.0
0.5,0.09999999999999998,100.0,110.51709180756475,0.2326159288218212,2.4873901601947677,0.012436950800973838,-0.005567465363257806,2.48182269483151,0.0,100.0
0.5,0.14999999999999997,100.0,116.1834242728283,0.22113167300862618,1.3811027400976466,0.01,-0.008454009966001985,1.3726487301316446,0.0,100.0
0.5,0.19999999999999996,100.0,122.14027581601698,0.21150905499649678,0.6914343917310273,0.01,0.000787506627065504,0.6922218983580928,0.0,100.0
0.5,0.24999999999999994,100.0,128.40254166877415,0.20526922933986053,0.3110807967090694,0.01,-0.006642360808913006,0.3044384359001564,0.0,100.0
0.5,0.3,100.0,134.9858807576003,0.20202794508189362,0.1252338936494093,0.01,-0.008996503972521164,0.11623738967688813,0.0,100.0
1.0,-0.3,100.0,74.08182206817179,0.20061080532074219,26.567150285411277,0.1328357514270564,-0.25837628008945757,26.30877400532182,25.91817793182821,100.0
1.0,-0.25,100.0,77.8800783071405,0.20158706137840396,23.25247722690136,0.11626238613450679,-0.033311083139654585,23.219166143761704,22.119921692859506,100.0
1.0,-0.2,100.0,81.87307530779819,0.20346646074952404,20.01219246054999,0.10006096230274995,0.13112298557487634,20.143315446124866,18.12692469220181,100.0
1.0,-0.15,100.0,86.07079764250578,0.20636473759821952,16.902793235189712,0.08451396617594856,0.04010624118283346,16.942899476372546,13.92920235749422,100.0
1.0,-0.1,100.0,90.48374180359595,0.20982372897727292,13.983795925545884,0.06991897962772942,-0.059437967393478175,13.924357958152406,9.516258196404053,100.0
1.0,-0.05000000000000002,100.0,95.1229424500714,0.21274599940068933,11.29923357338589,0.05649616786692946,0.023114125032080324,11.322347698417971,4.877057549928594,100.0
1.0,0.0,100.0,100.0,0.2139018650226597,8.879053303172704,0.04439526651586352,0.0353906678467002,8.914443971019404,0.0,100.0
1.0,0.04999999999999999,100.0,105.12710963760242,0.21274599940068933,6.748140016646617,0.033740700083233086,0.007026699105137091,6.755166715751754,0.0,100.0
1.0,0.09999999999999998,100.0,110.51709180756475,0.20982372897727292,4.936525558349106,0.024682627791745532,0.0016726145456171793,4.938198172894723,0.0,100.0
1.0,0.14999999999999997,100.0,116.1834242728283,0.20636473759821952,3.453438750010888,0.01726719375005444,-0.005525887037057586,3.4479128629738303,0.0,100.0
1.0,0.19999999999999996,100.0,122.14027581601698,0.20346646074952404,2.3005716315550404,0.011502858157775202,0.010525180403692325,2.3110968119587327,0.0,100.0
1.0,0.24999999999999994,100.0,128.40254166877415,0.20158706137840396,1.4555280595672513,0.01,0.018620875532935788,1.474148935100187,0.0,100.0
1.0,0.3,100.0,134.9858807576003,0.20061080532074219,0.8721356588954994,0.01,-0.0009929672109663112,0.8711426916845331,0.0,100.0
1.5,-0.3,100.0,74.08182206817179,0.20000336954690043,27.268619131406414,0.13634309565703207,-0.12865487747271231,27.1399642539337,25.91817793182821,100.0
1.5,-0.25,100.0,77.8800783071405,0.20000875512633368,24.160385832430485,0.12080192916215243,-0.09962937585522269,24.060756456575263,22.119921692859506,100.0
1.5,-0.2,100.0,81.87307530779819,0.2000191229540368,21.122414801887643,0.10561207400943821,-0.12108123155864448,21.001333570329,18.12692469220181,100.0
1.5,-0.15,100.0,86.07079764250578,0.20003511148498182,18.191459241893327,0.09095729620946663,-0.020913068935040968,18.170546172958286,13.92920235749422,100.0
1.5,-0.1,100.0,90.48374180359595,0.20005419323375523,15.413516404174322,0.0770675820208716,-0.0025550022549190032,15.410961401919403,9.516258196404053,100.0
1.5,-0.05000000000000002,100.0,95.1229424500714,0.2000703141268009,12.82852715401761,0.06414263577008805,0.04303828068414717,12.871565434701758,4.877057549928594,100.0
1.5,0.0,100.0,100.0,0.20007669053396623,10.467921105660608,0.05233960552830304,-0.043303774938744155,10.424617330721864,0.0,100.0
1.5,0.04999999999999999,100.0,105.12710963760242,0.2000703141268009,8.356236186465004,0.041781180932325024,-0.02655139304807541,8.329684793416929,0.0,100.0
1.5,0.09999999999999998,100.0,110.51709180756475,0.20005419323375523,6.516773407541944,0.03258386703770972,0.04580872592622498,6.562582133468169,0.0,100.0
1.5,0.14999999999999997,100.0,116.1834242728283,0.20003511148498182,4.950924740644744,0.024754623703223722,-0.03488316535793867,4.916041575286806,0.0,100.0
1.5,0.19999999999999996,100.0,122.14027581601698,0.2000191229540368,3.656979955551474,0.018284899777757373,0.020493913278473386,3.6774738688299475,0.0,100.0
1.5,0.24999999999999994,100.0,128.40254166877415,0.20000875512633368,2.621442076200723,0.013107210381003615,-0.016238656541113894,2.605203419659609,0.0,100.0
1.5,0.3,100.0,134.9858807576003,0.20000336954690043,1.8192375896869373,0.01,-0.013569624143760617,1.8056679655431767,0.0,100.0
2.0,-0.3,100.0,74.08182206817179,0.200000000340457,27.972212264790002,0.13986106132395001,0.17543878331914797,28.14765104810915,25.91817793182821,100.0
2.0,-0.25,100.0,77.8800783071405,0.20000000088461273,25.012547298005195,0.12506273649002597,0.11671669959192954,25.129263997597125,22.119921692859506,100.0
2.0,-0.2,100.0,81.87307530779819,0.20000000193217185,22.119280839160083,0.11059640419580041,0.04161937095125978,22.160900210111343,18.12692469220181,100.0
2.0,-0.15,100.0,86.07079764250578,0.20000000354764344,19.320503381426843,0.09660251690713421,0.00875933254861394,19.329262713975456,13.92920235749422,100.0
2.0,-0.1,100.0,90.48374180359595,0.20000000547565194,16.6539487343409,0.0832697436717045,-0.1505952061849385,16.503353528155962,9.516258196404053,100.0
2.0,-0.05000000000000002,100.0,95.1229424500714,0.20000000710449733,14.152922347752853,0.07076461173876426,-0.14206635104274135,14.010855996710111,4.877057549928594,100.0
2.0,0.0,100.0,100.0,0.2000000077487657,11.844139008017212,0.05922069504008606,0.05464497050868111,11.898783978525893,0.0,100.0
2.0,0.04999999999999999,100.0,105.12710963760242,0.20000000710449733,9.748845835252178,0.04874422917626089,0.026076207741285273,9.774922042993463,0.0,100.0
2.0,0.09999999999999998,100.0,110.51709180756475,0.20000000547565194,7.887758174756761,0.039438790873783804,0.0730055142429702,7.960763688999731,0.0,100.0
2.0,0.14999999999999997,100.0,116.1834242728283,0.20000000354764344,6.262828499529343,0.03131414249764672,0.02737919054632787,6.290207690075671,0.0,100.0
2.0,0.19999999999999996,100.0,122.14027581601698,0.20000000193217185,4.874744608567922,0.02437372304283961,0.02092522618655579,4.895669834754478,0.0,100.0
2.0,0.24999999999999994,100.0,128.40254166877415,0.20000000088461273,3.7156587217602226,0.018578293608801113,0.008273082589607572,3.72393180434983,0.0,100.0
2.0,0.3,100.0,134.9858807576003,0.200000000340457,2.769190269570424,0.013845951347852119,0.009922346794186687,2.7791126163646105,0.0,100.0
